song_id,artist_name,track_name,uri_id,release_date,explicit,type,popularity,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
23TPP1eeElFfvYVznskwCY,BENEE,Glitter,spotify:track:23TPP1eeElFfvYVznskwCY,2019-06-28,False,track,71,0.801,0.589,-5.157,0.0485,0.0863,0,0.162,0.58,116.934
0ZEFUsb2AVGup8SV3y3yXl,Skepta,Nirvana,spotify:track:0ZEFUsb2AVGup8SV3y3yXl,2021-07-29,True,track,61,0.882,0.612,-8.639,0.185,0.19,0.00153,0.11,0.346,132.954
26wLOs3ZuHJa2Ihhx6QIE6,5 Seconds of Summer,Teeth,spotify:track:26wLOs3ZuHJa2Ihhx6QIE6,2019-08-23,False,track,79,0.749,0.461,-2.961,0.0416,0.0516,6.24e-06,0.0738,0.42,139.02
7Bk0uXKk1uPT0XuQbpFzvs,Los Legendarios,Fiel,spotify:track:7Bk0uXKk1uPT0XuQbpFzvs,2021-02-04,False,track,83,0.849,0.701,-4.407,0.06,0.407,0,0.112,0.505,98.005
1xSmjB0t19q4CSJ0X0ymGB,Claire Rosinkranz,Frankenstein,spotify:track:1xSmjB0t19q4CSJ0X0ymGB,2021-05-14,True,track,66,0.826,0.745,-6.091,0.141,0.13,1.32e-05,0.178,0.883,119.92
1ycIhjQ4fQp2WqNFpSDEcX,Manuel Turizo,Te Olvido,spotify:track:1ycIhjQ4fQp2WqNFpSDEcX,2021-10-07,False,track,78,0.704,0.698,-4.679,0.306,0.238,0,0.109,0.61,177.867
0pNj0uRTx5mhi7kID26oiH,Olivia Dean,The Hardest Part,spotify:track:0pNj0uRTx5mhi7kID26oiH,2020-08-07,False,track,66,0.769,0.53,-6.048,0.0411,0.344,0,0.108,0.388,94.014
7FsAFw1oZeTJUZmIzSh0cg,Alicia Keys,Underdog,spotify:track:7FsAFw1oZeTJUZmIzSh0cg,2020-12-18,False,track,71,0.657,0.726,-4.74,0.0458,0.542,0,0.137,0.282,90.105
6gjkal8BbkbHQst6XUvNsr,EXiNA,DiViNE,spotify:track:6gjkal8BbkbHQst6XUvNsr,2021-04-23,False,track,30,0.576,0.957,-2.808,0.0542,0.00822,0,0.324,0.446,101.542
5BQHyj5Pb3dUY8W6TSjeTF,Majid Jordan,Waves of Blue,spotify:track:5BQHyj5Pb3dUY8W6TSjeTF,2021-04-09,False,track,66,0.652,0.861,-4.863,0.0565,0.00743,2.25e-05,0.337,0.333,99.983
1A5V1sxyCLpKJezp75tUXn,Semisonic,Closing Time,spotify:track:1A5V1sxyCLpKJezp75tUXn,2003-01-01,False,track,73,0.478,0.854,-5.454,0.0289,0.0204,1.21e-06,0.115,0.274,91.854
2cc8Sw1OnCuA5bV8nqWqpE,Regard,You,spotify:track:2cc8Sw1OnCuA5bV8nqWqpE,2021-04-16,True,track,81,0.691,0.695,-5.6,0.0367,0.0592,0,0.0647,0.514,106.064
2CIYemjFXdmCWpJnfbtrD6,Khalid,New Normal,spotify:track:2CIYemjFXdmCWpJnfbtrD6,2021-07-21,False,track,73,0.39,0.534,-9.575,0.0709,0.0807,0,0.184,0.244,92.047
4VZxKuQCVJbQMoB5lg7Ps7,Girls Aloud,Jump,spotify:track:4VZxKuQCVJbQMoB5lg7Ps7,2003-05-23,False,track,42,0.658,0.826,-6.031,0.0346,0.00189,0.00275,0.0492,0.795,134.465
0KKkJNfGyhkQ5aFogxQAPU,Bruno Mars,That's What I Like,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,2016-11-17,False,track,83,0.853,0.56,-4.961,0.0406,0.013,0,0.0944,0.86,134.066
5hO5U3Djps5hAUYHYlu56m,Sam Smith,I'm Not The Only One,spotify:track:5hO5U3Djps5hAUYHYlu56m,2019-04-23,False,track,9,0.575,0.192,-17.514,0.0573,0.992,0.961,0.113,0.417,141.861
0JkXXPqPwK0cBINS4eBj8B,Cheryl,Promise This,spotify:track:0JkXXPqPwK0cBINS4eBj8B,2010-01-01,False,track,39,0.622,0.864,-5.717,0.0403,3.61e-05,3.59e-06,0.165,0.811,150.054
7jr3iPu4O4bTCVwLMbdU2i,Dua Lipa,Kiss and Make Up,spotify:track:7jr3iPu4O4bTCVwLMbdU2i,2018-10-19,False,track,75,0.678,0.729,-4.188,0.137,0.0658,0,0.303,0.643,99.895
07RmHXaYqBdUyfAESPZkRO,Carpenters,Sleigh Ride,spotify:track:07RmHXaYqBdUyfAESPZkRO,1978-10-13,False,track,71,0.47,0.232,-15.662,0.192,0.871,0,0.104,0.552,201.258
58q2HKrzhC3ozto2nDdN4z,Cardi B,I Like It,spotify:track:58q2HKrzhC3ozto2nDdN4z,2018-04-06,True,track,81,0.816,0.726,-3.998,0.129,0.099,0,0.372,0.65,136.048
7nWRR6Vq82zsEjPc7XU6Ml,Zandi Holup,Wait For You,spotify:track:7nWRR6Vq82zsEjPc7XU6Ml,2021-08-13,False,track,42,0.523,0.303,-8.876,0.0396,0.749,0,0.105,0.538,179.883
5hff5RQeE84pznOt8WEWeO,Anne-Marie,Birthday,spotify:track:5hff5RQeE84pznOt8WEWeO,2020-02-07,False,track,65,0.609,0.785,-3.32,0.0891,0.0502,0,0.171,0.756,151.995
6s8nHXTJVqFjXE4yVZPDHR,Olly Murs,Troublemaker (feat. Flo Rida),spotify:track:6s8nHXTJVqFjXE4yVZPDHR,2012-11-26,False,track,76,0.762,0.863,-3.689,0.0561,0.015,0,0.125,0.965,106.012
7cq51ryuG5HMfCBULM9C2Z,Rhys Lewis,Some Days,spotify:track:7cq51ryuG5HMfCBULM9C2Z,2020-07-10,False,track,39,0.768,0.465,-6.865,0.029,0.293,4.78e-06,0.124,0.687,81.007
4dGuRldChjvboZktprNJFM,The Marías,Hush,spotify:track:4dGuRldChjvboZktprNJFM,2021-09-16,False,track,67,0.708,0.554,-6.83,0.0311,0.403,0.0428,0.126,0.564,103.999
6Im9k8u9iIzKMrmV7BWtlF,Ariana Grande,34+35,spotify:track:6Im9k8u9iIzKMrmV7BWtlF,2020-10-30,True,track,85,0.83,0.585,-6.476,0.094,0.237,0,0.248,0.485,109.978
5Cbc3v4DKzrwQAv3hlA9Hn,Daya,The Difference,spotify:track:5Cbc3v4DKzrwQAv3hlA9Hn,2021-05-14,False,track,62,0.655,0.727,-5.478,0.046,0.231,0,0.173,0.56,113.011
5tAa8Uaqr4VvA3693mbIhU,Zara Larsson,Ruin My Life,spotify:track:5tAa8Uaqr4VvA3693mbIhU,2018-10-18,True,track,70,0.665,0.699,-5.265,0.0578,0.423,0,0.0969,0.585,124.896
3HBjVIW988DCt6F29MlpO6,Haywood,Cheers To Us - Acoustic,spotify:track:3HBjVIW988DCt6F29MlpO6,2021-05-07,False,track,32,0.528,0.29,-8.33,0.0333,0.862,0,0.123,0.48,100.769
3dD9yyYTQ73SZvyOygyKva,Whethan,High (& Dua Lipa),spotify:track:3dD9yyYTQ73SZvyOygyKva,2018-02-09,True,track,67,0.708,0.552,-5.552,0.21,0.0922,0,0.0541,0.686,147.834
704LUEih663hiE3CnyUrFW,KAROL G,SEJODIOTO,spotify:track:704LUEih663hiE3CnyUrFW,2021-09-21,True,track,87,0.822,0.736,-3.969,0.15,0.157,0.000781,0.0748,0.679,175.93
1q2Zb0v5ZGxKDktEz7wSPb,girl in red,Serotonin,spotify:track:1q2Zb0v5ZGxKDktEz7wSPb,2021-03-03,True,track,70,0.58,0.788,-4.714,0.259,0.0123,1.84e-05,0.368,0.72,148.992
6rTInqW3YECMkQsBEHw4sd,Young Stoner Life,Solid (feat. Drake),spotify:track:6rTInqW3YECMkQsBEHw4sd,2021-04-16,True,track,79,0.887,0.485,-9.358,0.2,0.0392,0,0.141,0.328,125.987
3I3u1ToIan8l0FKA7wV1QO,Nina Nesbitt,Loyal to Me,spotify:track:3I3u1ToIan8l0FKA7wV1QO,2019-02-01,False,track,53,0.837,0.587,-7.944,0.0962,0.12,0,0.0515,0.433,106.0
1H5tvpoApNDxvxDexoaAUo,Baha Men,Who Let The Dogs Out,spotify:track:1H5tvpoApNDxvxDexoaAUo,2000,False,track,66,0.869,0.887,-4.505,0.0993,0.0605,0,0.148,0.784,129.221
0n1SCmuSFEqRQxXvlxCNBy,Olivia O'Brien,Better Than Feeling Lonely,spotify:track:0n1SCmuSFEqRQxXvlxCNBy,2021-01-01,True,track,55,0.54,0.542,-5.562,0.0568,0.477,0,0.0833,0.334,77.43
5knuzwU65gJK7IF5yJsuaW,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),spotify:track:5knuzwU65gJK7IF5yJsuaW,2016-10-21,False,track,77,0.72,0.763,-4.068,0.0523,0.406,0,0.18,0.742,101.965
3I3u1ToIan8l0FKA7wV1QO,Nina Nesbitt,Loyal to Me,spotify:track:3I3u1ToIan8l0FKA7wV1QO,2019-02-01,False,track,53,0.837,0.587,-7.944,0.0962,0.12,0,0.0515,0.433,106.0
5yY9lUy8nbvjM1Uyo1Uqoc,Future,Life Is Good (feat. Drake),spotify:track:5yY9lUy8nbvjM1Uyo1Uqoc,2020-01-10,True,track,81,0.676,0.609,-5.831,0.481,0.0706,0,0.152,0.508,142.037
09rBX6mQFN1GFJgfqUQak5,Charlotte Lawrence,Why Do You Love Me,spotify:track:09rBX6mQFN1GFJgfqUQak5,2021-03-05,True,track,64,0.838,0.305,-6.165,0.0824,0.28,0.000116,0.203,0.718,120.065
7DHEHWkrnrn2PvcR7lnD10,Mothica,VICES,spotify:track:7DHEHWkrnrn2PvcR7lnD10,2020-08-27,False,track,62,0.492,0.577,-6.653,0.234,0.355,0,0.136,0.262,138.827
6IbnUaczZBT34DhaD6S18F,MARINA,Bubblegum Bitch,spotify:track:6IbnUaczZBT34DhaD6S18F,2012-04-30,True,track,80,0.495,0.856,-5.123,0.0311,0.000219,0,0.103,0.609,158.024
5sTC1imYc0QzNe3i5snLy7,High School Musical Cast,I Want It All - Original Version,spotify:track:5sTC1imYc0QzNe3i5snLy7,2008-01-01,False,track,57,0.791,0.813,-3.444,0.139,0.179,0,0.0549,0.913,142.876
76Tuo484SLohJakHLnGI3B,Little Mix,Sweet Melody,spotify:track:76Tuo484SLohJakHLnGI3B,2020-11-06,False,track,74,0.448,0.824,-4.249,0.057,0.0739,0,0.113,0.419,119.965
1pUyZuge2qoSG1nzDxftQJ,girl in red,two queens in a king sized bed,spotify:track:1pUyZuge2qoSG1nzDxftQJ,2020-11-18,False,track,65,0.361,0.218,-14.989,0.0338,0.911,0.000577,0.0748,0.167,114.476
5u1n1kITHCxxp8twBcZxWy,Justin Bieber,Holy (feat. Chance The Rapper),spotify:track:5u1n1kITHCxxp8twBcZxWy,2020-09-18,False,track,80,0.673,0.704,-8.056,0.36,0.196,0,0.0898,0.372,86.919
6TwfdLbaxTKzQi3AgsZNzx,Maroon 5,Daylight,spotify:track:6TwfdLbaxTKzQi3AgsZNzx,2012-01-01,False,track,61,0.657,0.679,-5.511,0.0269,0.00246,0,0.211,0.331,120.007
2UVbBKQOdFAekPTRsnkzcf,Migos,Stir Fry,spotify:track:2UVbBKQOdFAekPTRsnkzcf,2018-01-26,True,track,72,0.817,0.816,-5.402,0.269,0.00263,0,0.159,0.508,181.982
2bJvI42r8EF3wxjOuDav4r,Pitbull,Time of Our Lives,spotify:track:2bJvI42r8EF3wxjOuDav4r,2014-11-21,True,track,82,0.721,0.802,-5.797,0.0583,0.0921,0,0.694,0.724,124.022
2wrJq5XKLnmhRXHIAf9xBa,Dan + Shay,"10,000 Hours (with Justin Bieber)",spotify:track:2wrJq5XKLnmhRXHIAf9xBa,2019-10-04,False,track,81,0.654,0.63,-4.644,0.0259,0.153,0,0.111,0.43,89.991
0Pu71wxadDlB8fJXfjIjeJ,Salt-N-Pepa,Shoop,spotify:track:0Pu71wxadDlB8fJXfjIjeJ,1993-10-12,False,track,71,0.939,0.675,-7.232,0.211,0.0915,0,0.0565,0.795,96.918
0obBFrPYkSoBJbvHfUIhkv,LMFAO,Sexy And I Know It,spotify:track:0obBFrPYkSoBJbvHfUIhkv,2011-01-01,False,track,63,0.707,0.861,-4.225,0.316,0.1,0,0.191,0.795,130.021
04F42oEuKrRComYJfJuyVR,Claire Rosinkranz,Backyard Boy,spotify:track:04F42oEuKrRComYJfJuyVR,2020-10-02,False,track,75,0.817,0.635,-7.246,0.163,0.323,0,0.0738,0.454,138.015
3F32F6510rNHPcRg3UTU17,Good Boy Daisy,It Can't Be That Hard,spotify:track:3F32F6510rNHPcRg3UTU17,2021-08-20,False,track,38,0.478,0.586,-7.454,0.108,0.00581,0,0.25,0.376,166.012
4tEaytMs86hIaOSsiGoLcP,A Tribe Called Quest,Excursions,spotify:track:4tEaytMs86hIaOSsiGoLcP,1991-09-24,False,track,58,0.885,0.608,-10.809,0.169,0.386,0.0118,0.319,0.707,95.748
4tHqQMWSqmL6YjXwsqthDI,Mykola Dmytrovych Leontovych,Carol of the Bells,spotify:track:4tHqQMWSqmL6YjXwsqthDI,1990,False,track,80,0.418,0.106,-22.507,0.0448,0.994,0.0292,0.179,0.8,46.718
5RuSAk0rjCUXmZPGDxZf0w,Geese,Low Era - Edit,spotify:track:5RuSAk0rjCUXmZPGDxZf0w,2021-08-24,False,track,43,0.681,0.725,-7.254,0.0349,0.00036,0.000152,0.0732,0.397,110.868
2gj9j8cRhnLF9tiCQHsJ24,JESSIA,Really Nice To Think About,spotify:track:2gj9j8cRhnLF9tiCQHsJ24,2020-11-27,False,track,42,0.664,0.517,-7.205,0.404,0.494,0,0.253,0.755,172.046
66c8tLZuPl2xPUMTy5d8St,Isabela Merced,Fearless (Valiente Duet) [from Spirit Untamed],spotify:track:66c8tLZuPl2xPUMTy5d8St,2021-05-28,False,track,28,0.295,0.333,-6.718,0.0306,0.692,0,0.188,0.22,146.026
2VsMPBlyoaMMPyeT90DNBL,Gianluca Vacchi,Para,spotify:track:2VsMPBlyoaMMPyeT90DNBL,2020-08-14,False,track,50,0.752,0.647,-4.064,0.164,0.0179,7.85e-05,0.239,0.361,179.988
4ohT13YVvQnebN5o3tYVJ7,lilbootycall,Do or Die (feat. Liana Banks),spotify:track:4ohT13YVvQnebN5o3tYVJ7,2020-10-02,True,track,24,0.802,0.634,-8.381,0.107,0.153,0,0.103,0.706,150.021
0g21KZ1XJuhwexWPLpuEt1,bülow,You & Jennifer,spotify:track:0g21KZ1XJuhwexWPLpuEt1,2018-06-08,True,track,73,0.752,0.698,-6.53,0.306,0.52,0,0.211,0.347,132.058
7CkhsylyGGVXzriEq9R9yA,Anitta,Girl From Rio,spotify:track:7CkhsylyGGVXzriEq9R9yA,2021-12-03,False,track,0,0.692,0.639,-6.717,0.0352,0.00727,0,0.199,0.733,140.06
5jzEwSyyymBlf1fa1o39T2,Mora,512,spotify:track:5jzEwSyyymBlf1fa1o39T2,2021-02-05,True,track,83,0.818,0.673,-7.542,0.148,0.348,0,0.172,0.695,87.961
1UtymFHMLElNQoEXNsSw3A,Ivete Sangalo,O Mundo Vai,spotify:track:1UtymFHMLElNQoEXNsSw3A,2020-01-24,False,track,51,0.552,0.926,-5.98,0.166,0.0122,1.36e-05,0.289,0.674,165.87
0GzuHFG4Ql6DoyxFRnIk3F,Maluma,Hawái,spotify:track:0GzuHFG4Ql6DoyxFRnIk3F,2020-11-05,False,track,76,0.766,0.788,-3.128,0.312,0.105,5.81e-06,0.142,0.609,179.984
2Fxmhks0bxGSBdJ92vM42m,Billie Eilish,bad guy,spotify:track:2Fxmhks0bxGSBdJ92vM42m,2019-03-29,False,track,86,0.701,0.425,-10.965,0.375,0.328,0.13,0.1,0.562,135.128
7aGyRfJWtLqgJaZoG9lJhE,salem ilese,Mad at Disney,spotify:track:7aGyRfJWtLqgJaZoG9lJhE,2020-07-24,False,track,76,0.738,0.621,-7.313,0.0486,0.424,7.39e-06,0.692,0.715,113.968
5TpvLkESnw1g9wDz52efeO,JVKE,Upside Down,spotify:track:5TpvLkESnw1g9wDz52efeO,2020-08-18,False,track,69,0.88,0.501,-6.774,0.062,0.0494,0.0695,0.436,0.459,120.038
2FH1R4lNVQQx64VLEPLOhF,Emile Mosseri,Big Country,spotify:track:2FH1R4lNVQQx64VLEPLOhF,2021-02-12,False,track,48,0.254,0.202,-19.028,0.0309,0.975,0.927,0.0784,0.199,61.854
4NOZ35Dhucr6UlVyLOtktd,Kardinal Offishall,Dangerous,spotify:track:4NOZ35Dhucr6UlVyLOtktd,2008-01-01,True,track,77,0.949,0.79,-5.957,0.0756,0.00437,0,0.0816,0.807,117.002
0nbXyq5TXYPCO7pr3N8S4I,Roddy Ricch,The Box,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,2019-12-06,True,track,84,0.896,0.586,-6.687,0.0559,0.104,0,0.79,0.642,116.971
58zuwdJzxODln0rcx7lm44,ACE COLLECTION,モノクロシティ,spotify:track:58zuwdJzxODln0rcx7lm44,2021-04-05,False,track,56,0.715,0.885,-5.802,0.0436,0.0337,1.11e-06,0.223,0.779,134.986
0rIAC4PXANcKmitJfoqmVm,Normani,Motivation,spotify:track:0rIAC4PXANcKmitJfoqmVm,2019-08-16,False,track,74,0.599,0.887,-3.967,0.0984,0.0192,1.21e-06,0.3,0.881,170.918
78qd8dvwea0Gosb6Fe6j3k,Doja Cat,Boss Bitch,spotify:track:78qd8dvwea0Gosb6Fe6j3k,2020-01-23,False,track,82,0.707,0.955,-4.593,0.222,0.127,0,0.202,0.575,125.989
48QmG1dfvMuYLxMPt7KSRA,Sean Paul,No Lie,spotify:track:48QmG1dfvMuYLxMPt7KSRA,2018-06-29,False,track,83,0.742,0.882,-2.862,0.117,0.0466,0,0.206,0.463,102.04
3zs87EV3EZSh2UpiXxT52Y,Belly,Better Believe,spotify:track:3zs87EV3EZSh2UpiXxT52Y,2021-07-22,True,track,69,0.797,0.573,-7.85,0.319,0.159,0,0.144,0.445,124.995
7FfNuPXsmhAKaNPyhjecyt,Eves Karydas,Complicated,spotify:track:7FfNuPXsmhAKaNPyhjecyt,2020-06-03,True,track,51,0.84,0.503,-6.775,0.0607,0.155,0,0.355,0.663,108.882
0Wes7TZVfPo4M1TK5c3F8Y,Ashley Tisdale,Lemons,spotify:track:0Wes7TZVfPo4M1TK5c3F8Y,2020-05-29,True,track,38,0.867,0.566,-5.91,0.0427,0.369,0.00185,0.275,0.82,119.987
1SAkL1mYNJlaqnBQxVZrRl,Sir Mix-A-Lot,Baby Got Back,spotify:track:1SAkL1mYNJlaqnBQxVZrRl,1992-01-01,True,track,70,0.926,0.669,-11.271,0.301,0.0051,0,0.0887,0.642,128.462
6PS1wVoGgCAqORiXjBdMvR,Amber Van Day,See You In Tears,spotify:track:6PS1wVoGgCAqORiXjBdMvR,2021-04-02,False,track,38,0.704,0.743,-5.23,0.0655,0.0263,0,0.394,0.708,109.988
4inWxO0vnDzZsq32p0cHJm,Au/Ra,Dead Girl! (Shake My Head),spotify:track:4inWxO0vnDzZsq32p0cHJm,2021-04-02,False,track,59,0.703,0.831,-5.651,0.0637,0.00189,0.118,0.207,0.29,132.001
0suAHDiwQU9cbRh62yPIt9,Daniel Docherty,Hold Me,spotify:track:0suAHDiwQU9cbRh62yPIt9,2017-10-25,False,track,41,0.381,0.469,-11.902,0.0308,0.565,0.00303,0.0666,0.526,81.113
3ms9tJvFtCRqWMagyOnUAt,R3HAB,I Can Feel Alive (feat. A R I Z O N A),spotify:track:3ms9tJvFtCRqWMagyOnUAt,2020-07-02,False,track,47,0.73,0.767,-5.414,0.0569,0.0507,0,0.145,0.376,122.018
0HL3y3bsKSARBSP0qaImwb,Brandi Carlile,Carried Me With You,spotify:track:0HL3y3bsKSARBSP0qaImwb,2020-02-28,False,track,62,0.639,0.666,-7.775,0.0636,0.271,0,0.111,0.372,98.384
3IDF7N86lrcWaJEt9C1gbS,Official HIGE DANdism,Cry Baby,spotify:track:3IDF7N86lrcWaJEt9C1gbS,2021-05-07,False,track,76,0.318,0.902,-4.605,0.131,0.0116,0,0.393,0.437,199.844
2rCbl9naJYhaxjLsfx88uM,Sebastian Yatra,Pareja Del Año,spotify:track:2rCbl9naJYhaxjLsfx88uM,2021-04-16,False,track,87,0.715,0.622,-5.102,0.046,0.163,0,0.0948,0.808,80.015
7ugxl0JmzLzfKQwzcdyWcr,Paige,Goodbye,spotify:track:7ugxl0JmzLzfKQwzcdyWcr,2021-07-02,True,track,44,0.693,0.594,-8.424,0.179,0.516,0,0.128,0.406,162.921
1X1DWw2pcNZ8zSub3uhlNz,The Script,Hall of Fame (feat. will.i.am),spotify:track:1X1DWw2pcNZ8zSub3uhlNz,2012-09-10,False,track,70,0.421,0.873,-4.343,0.0564,0.0654,0,0.123,0.629,84.786
6k9s52t7GyxRA4mNDERlwH,Mimi Webb,Before I Go,spotify:track:6k9s52t7GyxRA4mNDERlwH,2020-04-17,False,track,69,0.484,0.54,-5.226,0.0378,0.121,0,0.164,0.284,149.805
1KixkQVDUHggZMU9dUobgm,Ava Max,My Head & My Heart,spotify:track:1KixkQVDUHggZMU9dUobgm,2020-09-18,False,track,82,0.614,0.934,-3.709,0.07,0.0697,0,0.121,0.436,116.001
3Dv1eDb0MEgF93GpLXlucZ,Doja Cat,Say So,spotify:track:3Dv1eDb0MEgF93GpLXlucZ,2019-11-07,True,track,84,0.787,0.673,-4.583,0.159,0.264,3.35e-06,0.0904,0.779,110.962
1Ph96WpdjNlwD6iKRE2Xa3,Aidan Bissett,More Than Friends,spotify:track:1Ph96WpdjNlwD6iKRE2Xa3,2020-09-26,False,track,70,0.559,0.655,-6.792,0.051,0.58,0.000155,0.124,0.667,160.016
4t4OlapTFToGpFKOldh5S2,5 Seconds of Summer,Thin White Lies,spotify:track:4t4OlapTFToGpFKOldh5S2,2020-03-27,False,track,60,0.557,0.858,-3.115,0.0357,0.016,0,0.0885,0.61,149.969
6F2r4HgpJnvKDmkN6JEN6J,Justin Bieber,As I Am (feat. Khalid),spotify:track:6F2r4HgpJnvKDmkN6JEN6J,2021-03-19,False,track,73,0.595,0.543,-8.149,0.038,0.127,0,0.0975,0.109,99.928
2aI21FnmY7TJVKeMaoQZ0t,Nelly Furtado,Say It Right,spotify:track:2aI21FnmY7TJVKeMaoQZ0t,2006-01-01,False,track,77,0.872,0.872,-6.328,0.139,0.0476,0.00112,0.0543,0.809,116.948
7iqOIHHEmu6Vhw25GgQ2eA,J Balvin,Una Nota,spotify:track:7iqOIHHEmu6Vhw25GgQ2eA,2021-09-10,False,track,86,0.662,0.788,-4.55,0.205,0.0191,0,0.0559,0.711,179.876
1GCbc1vpkZA2zhjsSFhmHT,Lily Allen,Fuck You,spotify:track:1GCbc1vpkZA2zhjsSFhmHT,2009-01-26,True,track,59,0.775,0.904,-4.08,0.0437,0.0271,0.000303,0.06,0.84,130.009
2dD1rdWU4DxN5J9EKGFRLk,JESSIA,I'm not Pretty,spotify:track:2dD1rdWU4DxN5J9EKGFRLk,2021-04-23,False,track,57,0.645,0.544,-6.202,0.335,0.112,0,0.068,0.867,74.88
773QYWdZHKUttjNOyffHlZ,Eric Bellinger,9 Lives (Certified West Coast Killer) (feat. Too $hort & Ty$),spotify:track:773QYWdZHKUttjNOyffHlZ,2014-02-11,True,track,52,0.647,0.719,-5.852,0.0851,0.236,0,0.0944,0.39,93.955
0i2xIlZCO0H3mSpxr2HzgK,Mabel,Boyfriend,spotify:track:0i2xIlZCO0H3mSpxr2HzgK,2019-08-02,False,track,65,0.795,0.848,-3.128,0.0543,0.0569,0,0.0586,0.691,99.977
5JqZ3oqF00jkT81foAFvqg,Miley Cyrus,Prisoner (feat. Dua Lipa),spotify:track:5JqZ3oqF00jkT81foAFvqg,2020-11-20,False,track,79,0.781,0.67,-3.912,0.0452,0.0103,0,0.0761,0.595,127.99
3aA6xB0tOilDDX17fIJ0Bl,Doja Cat,Freak,spotify:track:3aA6xB0tOilDDX17fIJ0Bl,2020-08-07,True,track,76,0.688,0.716,-5.702,0.0385,0.0969,0,0.0989,0.373,116.912
55p8TQ1ggGYOO1gLQrC52D,Jake Scott,Favorite T-Shirt,spotify:track:55p8TQ1ggGYOO1gLQrC52D,2019-12-06,False,track,64,0.85,0.556,-8.143,0.0927,0.106,0,0.144,0.883,114.987
3QzbEvmnuZIONNv82PylZb,MisterWives,Our Own House,spotify:track:3QzbEvmnuZIONNv82PylZb,2015-02-24,False,track,61,0.559,0.76,-4.682,0.0575,0.00228,0.000481,0.052,0.433,125.773
2JW8U3iMaULndNpr63yleG,Kone Mara,The Ordinary Place,spotify:track:2JW8U3iMaULndNpr63yleG,2021-06-04,False,track,13,0.602,0.784,-6.011,0.0403,0.0266,4.73e-05,0.316,0.588,104.958
63eV5hreY9feQP2CmYavpj,Katy Perry,Electric - Pokemon 25 Version,spotify:track:63eV5hreY9feQP2CmYavpj,2021-05-14,False,track,70,0.615,0.701,-4.257,0.0472,0.00302,0,0.0471,0.251,98.073
60XMmxciP1qewvkcD16qKQ,Katy Perry,Déjà Vu,spotify:track:60XMmxciP1qewvkcD16qKQ,2017-06-09,False,track,51,0.636,0.607,-6.895,0.064,0.318,0.00081,0.094,0.165,120.061
5eTNdkstwKaNahHf41fJ9u,Dua Lipa,Hotter Than Hell,spotify:track:5eTNdkstwKaNahHf41fJ9u,2017-06-02,False,track,66,0.532,0.868,-4.23,0.0908,0.011,0,0.0584,0.529,110.127
4BeIdwrMlsBlVHgJHs9l6J,Laufey,Best Friend,spotify:track:4BeIdwrMlsBlVHgJHs9l6J,2021-04-30,False,track,57,0.757,0.401,-10.379,0.0883,0.824,1.5e-06,0.253,0.352,83.026
39umHdGKfpnjY4TFtnoQ51,Marshmello,Too Much (feat. Usher),spotify:track:39umHdGKfpnjY4TFtnoQ51,2020-10-23,False,track,68,0.712,0.891,-2.76,0.0401,0.00415,0,0.258,0.735,126.012
4hjUyt9Dr1VN5LBtBBM2W2,Carla Morrison,Disfruto - Audioiko Remix,spotify:track:4hjUyt9Dr1VN5LBtBBM2W2,2020-04-10,False,track,66,0.878,0.697,-5.379,0.075,0.0694,0.00393,0.139,0.586,114.027
5FUgfVlClrCcIM2bozusi8,Jorja Smith,Time,spotify:track:5FUgfVlClrCcIM2bozusi8,2021-05-14,True,track,54,0.621,0.46,-8.551,0.355,0.595,0,0.68,0.405,137.54
40iJIUlhi6renaREYGeIDS,Drake,Fair Trade (with Travis Scott),spotify:track:40iJIUlhi6renaREYGeIDS,2021-09-03,True,track,90,0.666,0.465,-8.545,0.26,0.0503,0,0.215,0.292,167.937
11OPriDpmUrTMTji52ta17,Ava Max,OMG What's Happening,spotify:track:11OPriDpmUrTMTji52ta17,2020-09-18,False,track,63,0.698,0.854,-3.84,0.0451,0.101,0,0.107,0.931,124.042
3YJJjQPAbDT7mGpX3WtQ9A,SZA,Good Days,spotify:track:3YJJjQPAbDT7mGpX3WtQ9A,2020-12-25,True,track,85,0.436,0.655,-8.37,0.0583,0.499,8.1e-06,0.688,0.412,121.002
034KyQEk7IhbLtniVhBErj,Pink Sweat$,17,spotify:track:034KyQEk7IhbLtniVhBErj,2020-02-28,False,track,67,0.558,0.364,-8.663,0.0502,0.169,9.94e-05,0.109,0.252,129.17
0cOa970mzTWAxKtltpkpLc,TINI,Miénteme,spotify:track:0cOa970mzTWAxKtltpkpLc,2021-04-29,False,track,87,0.85,0.541,-4.522,0.0674,0.161,5.01e-06,0.286,0.916,92.003
0SIAFU49FFHwR3QnT5Jx0k,SALES,Chinese New Year,spotify:track:0SIAFU49FFHwR3QnT5Jx0k,2014-06-06,False,track,70,0.744,0.845,-7.422,0.253,0.759,0.232,0.1,0.749,75.221
0gmStTUTuiU807EB4KafOX,maye,Yours,spotify:track:0gmStTUTuiU807EB4KafOX,2021-02-12,False,track,61,0.67,0.707,-9.726,0.0358,0.714,0.065,0.0634,0.799,89.008
